user_db_id,indiv_count,field_count,asp_top_count,asp_mid_count,asp_low_count,asp_none_count,gender,institution_bin_3,institution_bin_10,career_stage,field,domain
157022,0,0,False,False,True,True,0.0,3.0,8.0,Associate Professor,Economics,Non-STEM
157041,2,0,True,True,True,False,0.0,,,Full Professor,Business,Non-STEM
157069,2,0,False,True,False,True,0.0,2.0,7.0,Full Professor,Psychology,Non-STEM
157074,1,0,True,False,True,True,0.0,3.0,8.0,Associate Professor,Biology,STEM
157127,0,0,False,False,True,True,0.0,3.0,10.0,Associate Professor,Mathematics,STEM
157139,2,3,True,False,True,True,0.0,1.0,1.0,Full Professor,Economics,Non-STEM
157143,4,1,True,True,True,False,0.0,3.0,9.0,Full Professor,Biology,STEM
157247,2,1,False,False,True,True,0.0,3.0,9.0,Full Professor,Physics,STEM
157388,3,1,True,True,True,False,0.0,2.0,6.0,Full Professor,Psychology,Non-STEM
157391,2,0,True,False,False,True,,,,Associate Professor,Computer science,STEM
157400,3,2,False,True,False,True,1.0,1.0,4.0,Associate Professor,Biology,STEM
157486,4,0,True,True,True,False,0.0,2.0,6.0,Full Professor,Psychology,Non-STEM
157497,3,1,False,True,True,True,1.0,1.0,2.0,Associate Professor,Sociology,Non-STEM
157540,2,1,True,True,True,False,1.0,1.0,1.0,Associate Professor,Psychology,Non-STEM
157561,0,0,True,True,False,True,,2.0,7.0,Assistant Professor,Economics,Non-STEM
157566,4,2,True,True,True,False,0.0,2.0,7.0,Full Professor,Physics,STEM
157569,3,1,True,True,True,False,0.0,2.0,6.0,Full Professor,Economics,Non-STEM
157579,2,2,True,True,True,False,0.0,2.0,5.0,Full Professor,Sociology,Non-STEM
157608,3,3,True,False,False,True,0.0,1.0,3.0,Full Professor,Economics,Non-STEM
157645,0,0,False,True,False,True,0.0,2.0,7.0,Associate Professor,Economics,Non-STEM
157667,2,0,True,True,True,False,1.0,3.0,9.0,Full Professor,Business,Non-STEM
157724,2,0,False,True,True,True,0.0,,,Full Professor,Engineering,STEM
157734,3,0,True,True,True,False,0.0,1.0,1.0,Full Professor,Sociology,Non-STEM
157783,5,4,True,True,True,False,0.0,2.0,4.0,Full Professor,Biology,STEM
157854,4,0,True,True,False,True,0.0,3.0,8.0,Full Professor,Engineering,STEM
158006,2,1,False,True,True,True,0.0,3.0,8.0,Full Professor,Chemistry,STEM
158010,1,1,True,True,True,False,0.0,3.0,7.0,Full Professor,Business,Non-STEM
158033,3,1,True,True,True,False,1.0,2.0,5.0,Full Professor,Chemistry,STEM
158041,2,1,False,True,True,True,0.0,3.0,9.0,Associate Professor,Chemistry,STEM
158043,4,0,True,True,True,False,0.0,1.0,4.0,Full Professor,Psychology,Non-STEM
158076,1,0,False,False,False,True,0.0,1.0,4.0,Full Professor,Computer science,STEM
158083,0,0,True,True,True,False,0.0,3.0,8.0,Full Professor,Psychology,Non-STEM
158094,0,0,False,False,True,True,1.0,1.0,3.0,Full Professor,Biology,STEM
158240,5,2,True,True,True,False,0.0,1.0,2.0,Full Professor,Engineering,STEM
158304,5,4,True,True,True,False,0.0,1.0,1.0,Full Professor,Sociology,Non-STEM
158312,2,0,False,True,True,True,0.0,3.0,8.0,Associate Professor,Biology,STEM
158320,0,0,False,True,True,True,0.0,1.0,2.0,Assistant Professor,Engineering,STEM
158337,4,1,True,True,True,False,0.0,2.0,6.0,Full Professor,Biology,STEM
158345,2,0,True,False,True,True,0.0,3.0,10.0,Associate Professor,Engineering,STEM
158372,3,3,True,True,True,False,1.0,2.0,4.0,Full Professor,Chemistry,STEM
158404,2,1,True,True,True,False,0.0,1.0,3.0,Associate Professor,Mathematics,STEM
158447,2,1,False,True,True,True,0.0,2.0,5.0,Associate Professor,Physics,STEM
158465,1,0,True,True,True,False,0.0,1.0,1.0,Full Professor,Mathematics,STEM
158525,1,1,True,True,True,False,0.0,2.0,7.0,Associate Professor,Chemistry,STEM
158535,3,1,True,True,True,False,0.0,2.0,7.0,Full Professor,History,STEM
158551,3,0,True,True,True,False,1.0,2.0,5.0,Full Professor,Psychology,Non-STEM
158557,2,0,False,True,True,True,0.0,1.0,3.0,Full Professor,Biology,STEM
158569,2,1,True,True,True,False,0.0,3.0,7.0,Full Professor,Biology,STEM
158592,3,1,True,True,True,False,0.0,2.0,6.0,Full Professor,Biology,STEM
158596,0,0,False,True,True,True,0.0,3.0,8.0,Associate Professor,Psychology,Non-STEM
158619,1,0,True,True,True,False,0.0,1.0,1.0,Associate Professor,Engineering,STEM
158659,1,0,False,False,True,True,0.0,2.0,6.0,Associate Professor,Biology,STEM
158747,0,0,False,False,False,True,0.0,1.0,2.0,Associate Professor,Mathematics,STEM
158788,2,1,True,False,True,True,0.0,3.0,8.0,Full Professor,Biology,STEM
158826,1,3,True,True,True,False,0.0,,,Full Professor,Economics,Non-STEM
158892,4,0,True,True,True,False,0.0,2.0,5.0,Full Professor,Biology,STEM
158895,1,3,True,True,True,False,0.0,1.0,2.0,Full Professor,Philosophy,Non-STEM
158918,2,0,True,True,True,False,0.0,3.0,9.0,Full Professor,Psychology,Non-STEM
158921,3,1,True,True,True,False,0.0,1.0,3.0,Associate Professor,Biology,STEM
158942,3,2,True,True,True,False,1.0,,,Full Professor,History,STEM
158963,0,2,False,False,False,True,0.0,,,Full Professor,Computer science,STEM
159012,3,3,True,True,True,False,0.0,1.0,3.0,Full Professor,Physics,STEM
159025,1,0,False,True,False,True,0.0,,,Full Professor,Computer science,STEM
159059,4,1,True,True,True,False,0.0,3.0,9.0,Full Professor,Physics,STEM
159064,0,0,False,True,True,True,0.0,3.0,9.0,Full Professor,Chemistry,STEM
159066,2,0,False,False,False,True,1.0,2.0,4.0,Associate Professor,Sociology,Non-STEM
159163,3,2,True,True,True,False,0.0,1.0,2.0,Full Professor,Engineering,STEM
159218,0,0,True,True,True,False,1.0,2.0,7.0,Full Professor,Psychology,Non-STEM
159250,1,0,True,False,False,True,0.0,1.0,4.0,Full Professor,Philosophy,Non-STEM
159296,2,0,False,True,True,True,1.0,,,Associate Professor,Business,Non-STEM
159324,1,0,False,True,True,True,0.0,3.0,10.0,Full Professor,Chemistry,STEM
159390,1,1,True,False,False,True,1.0,3.0,8.0,Full Professor,Biology,STEM
159410,3,1,False,True,True,True,0.0,3.0,7.0,Associate Professor,Physics,STEM
159412,1,1,True,True,False,True,0.0,2.0,5.0,Full Professor,Philosophy,Non-STEM
159469,0,0,False,True,True,True,1.0,2.0,5.0,Full Professor,Sociology,Non-STEM
159578,1,2,True,True,True,False,0.0,1.0,1.0,Associate Professor,Psychology,Non-STEM
159589,3,0,False,True,True,True,0.0,,,Full Professor,Biology,STEM
159633,0,1,False,False,False,True,0.0,2.0,6.0,Full Professor,Economics,Non-STEM
159670,1,0,False,True,True,True,0.0,3.0,9.0,Full Professor,Psychology,Non-STEM
159711,1,1,False,False,True,True,0.0,2.0,4.0,Associate Professor,Biology,STEM
159733,4,1,False,True,True,True,1.0,2.0,6.0,Associate Professor,Sociology,Non-STEM
159740,1,0,True,False,True,True,0.0,,,Associate Professor,Computer science,STEM
159769,2,0,True,True,False,True,1.0,2.0,6.0,Full Professor,Sociology,Non-STEM
159772,3,1,True,True,False,True,0.0,1.0,2.0,Full Professor,Biology,STEM
159816,0,0,True,True,True,False,0.0,2.0,6.0,Associate Professor,Engineering,STEM
159846,0,0,True,True,True,False,,,,Associate Professor,Business,Non-STEM
159863,1,0,True,True,True,False,1.0,1.0,1.0,Associate Professor,Sociology,Non-STEM
159911,0,0,True,True,False,True,1.0,2.0,4.0,Full Professor,Mathematics,STEM
159924,1,1,False,False,True,True,0.0,1.0,3.0,Associate Professor,Sociology,Non-STEM
160017,4,2,True,True,False,True,0.0,1.0,3.0,Full Professor,Biology,STEM
160020,2,3,True,True,False,True,0.0,2.0,4.0,Associate Professor,Biology,STEM
160077,1,1,True,True,True,False,1.0,2.0,6.0,Full Professor,Psychology,Non-STEM
160096,3,1,True,True,True,False,1.0,,,Full Professor,Engineering,STEM
160135,4,0,True,True,True,False,0.0,2.0,7.0,Full Professor,Engineering,STEM
160260,2,1,False,True,True,True,0.0,2.0,6.0,Associate Professor,Sociology,Non-STEM
160290,5,2,True,True,True,False,0.0,1.0,3.0,Full Professor,Computer science,STEM
160420,1,0,True,True,True,False,1.0,3.0,9.0,Full Professor,History,STEM
160436,5,2,True,True,True,False,0.0,2.0,7.0,Full Professor,Chemistry,STEM
160479,2,1,True,True,True,False,0.0,2.0,6.0,Full Professor,Economics,Non-STEM
160523,3,0,True,True,True,False,1.0,,,Full Professor,Business,Non-STEM
160528,1,0,False,True,True,True,0.0,1.0,3.0,Full Professor,Psychology,Non-STEM
160608,0,0,False,False,True,True,1.0,3.0,9.0,Full Professor,Psychology,Non-STEM
160646,3,1,True,True,True,False,0.0,1.0,3.0,Full Professor,Psychology,Non-STEM
160676,0,0,False,False,False,True,0.0,3.0,10.0,Full Professor,Biology,STEM
160690,2,0,True,False,False,True,1.0,,,Associate Professor,Computer science,STEM
160729,2,0,True,False,False,True,1.0,3.0,7.0,Full Professor,Medicine,STEM
160731,2,1,True,True,False,True,0.0,,,Full Professor,History,STEM
160748,0,0,False,False,False,True,1.0,2.0,6.0,Associate Professor,Medicine,STEM
160838,0,0,False,True,True,True,0.0,3.0,9.0,Full Professor,Economics,Non-STEM
160841,0,0,False,False,False,True,0.0,1.0,4.0,Associate Professor,Medicine,STEM
160907,4,0,True,True,True,False,1.0,1.0,2.0,Full Professor,Engineering,STEM
160944,1,0,True,True,True,False,1.0,2.0,4.0,Associate Professor,Engineering,STEM
160958,1,0,True,False,False,True,0.0,,,Assistant Professor,Business,Non-STEM
161012,2,1,True,False,False,True,0.0,3.0,8.0,Associate Professor,Economics,Non-STEM
161108,0,0,True,True,True,False,0.0,3.0,7.0,Full Professor,Psychology,Non-STEM
161114,5,0,True,True,True,False,1.0,1.0,2.0,Full Professor,Engineering,STEM
161116,0,0,False,False,False,True,1.0,2.0,5.0,Associate Professor,Psychology,Non-STEM
161132,5,1,True,True,True,False,0.0,1.0,4.0,Full Professor,History,STEM
161352,4,0,False,True,True,True,0.0,3.0,7.0,Full Professor,Philosophy,Non-STEM
161384,3,0,True,True,True,False,0.0,3.0,9.0,Full Professor,Mathematics,STEM
161390,1,1,True,True,True,False,1.0,1.0,3.0,Full Professor,Economics,Non-STEM
161433,2,0,True,True,True,False,0.0,1.0,4.0,Full Professor,Psychology,Non-STEM
161445,3,0,True,True,True,False,1.0,3.0,9.0,Assistant Professor,Mathematics,STEM
161475,4,2,True,True,True,False,0.0,1.0,2.0,Full Professor,Physics,STEM
161476,5,0,True,True,True,False,1.0,2.0,6.0,Full Professor,Mathematics,STEM
161487,1,0,False,True,True,True,0.0,3.0,7.0,Full Professor,Economics,Non-STEM
161545,1,1,True,True,True,False,0.0,3.0,8.0,Full Professor,Biology,STEM
161546,2,0,False,True,False,True,0.0,3.0,8.0,Associate Professor,Biology,STEM
161555,0,0,False,False,True,True,0.0,2.0,5.0,Associate Professor,Economics,Non-STEM
161571,2,1,True,True,True,False,0.0,,,Full Professor,Business,Non-STEM
161589,1,1,True,False,False,True,1.0,,,Associate Professor,History,STEM
161658,3,0,True,False,True,True,0.0,1.0,3.0,Full Professor,Psychology,Non-STEM
161690,3,1,True,True,True,False,,,,Associate Professor,History,STEM
161711,1,1,False,False,False,True,0.0,,,Full Professor,History,STEM
161727,2,0,False,False,False,True,,1.0,2.0,Associate Professor,Engineering,STEM
161746,2,0,True,True,True,False,0.0,3.0,9.0,Full Professor,Psychology,Non-STEM
161764,1,1,True,True,True,False,1.0,2.0,7.0,Associate Professor,Economics,Non-STEM
161786,4,4,True,True,True,False,0.0,1.0,2.0,Full Professor,Medicine,STEM
161815,3,2,True,True,True,False,,1.0,1.0,Full Professor,Physics,STEM
161834,2,0,True,False,True,True,0.0,2.0,5.0,Full Professor,Psychology,Non-STEM
161885,3,3,True,True,True,False,1.0,1.0,2.0,Full Professor,Biology,STEM
161887,0,0,False,True,True,True,1.0,3.0,10.0,Full Professor,Psychology,Non-STEM
161900,3,1,True,False,True,True,,,,Full Professor,History,STEM
161911,1,0,True,True,False,True,0.0,3.0,8.0,Full Professor,Psychology,Non-STEM
161959,5,2,True,False,True,True,0.0,3.0,9.0,Full Professor,Economics,Non-STEM
161964,2,1,True,True,True,False,1.0,1.0,4.0,Full Professor,Psychology,Non-STEM
161977,2,3,True,True,True,False,0.0,1.0,2.0,Associate Professor,Chemistry,STEM
162000,1,0,True,False,True,True,0.0,,,Associate Professor,Business,Non-STEM
162083,2,1,False,False,False,True,0.0,2.0,6.0,Full Professor,Mathematics,STEM
162095,3,0,False,True,True,True,1.0,3.0,10.0,Full Professor,Psychology,Non-STEM
162103,1,0,False,True,False,True,1.0,3.0,9.0,Full Professor,Psychology,Non-STEM
162115,1,0,True,False,True,True,1.0,1.0,3.0,Associate Professor,Psychology,Non-STEM
162134,2,1,True,True,False,True,0.0,1.0,1.0,Associate Professor,Physics,STEM
162140,3,0,True,True,True,False,0.0,,,Full Professor,Computer science,STEM
162160,4,3,True,True,False,True,0.0,1.0,1.0,Full Professor,Physics,STEM
162214,1,0,True,False,True,True,0.0,1.0,1.0,Full Professor,Business,Non-STEM
162273,2,0,False,True,False,True,1.0,2.0,5.0,Associate Professor,Chemistry,STEM
162275,1,1,False,True,False,True,0.0,,,Associate Professor,Business,Non-STEM
162296,0,0,False,False,False,True,0.0,3.0,8.0,Full Professor,Business,Non-STEM
162358,1,2,False,True,True,True,1.0,1.0,2.0,Full Professor,Chemistry,STEM
162445,0,0,False,False,True,True,0.0,2.0,6.0,Full Professor,Computer science,STEM
162535,2,0,True,False,False,True,1.0,,,Associate Professor,Computer science,STEM
162539,2,0,True,False,False,True,0.0,1.0,3.0,Associate Professor,Computer science,STEM
162582,0,0,False,False,False,True,0.0,,,Full Professor,History,STEM
162612,2,1,True,True,True,False,0.0,,,Assistant Professor,Business,Non-STEM
162627,3,2,True,False,False,True,0.0,2.0,5.0,Full Professor,Business,Non-STEM
162640,3,2,False,True,True,True,0.0,2.0,5.0,Associate Professor,Chemistry,STEM
162658,4,2,True,True,True,False,0.0,1.0,4.0,Full Professor,Sociology,Non-STEM
162678,4,3,True,True,True,False,1.0,1.0,2.0,Full Professor,Sociology,Non-STEM
162709,2,0,True,False,True,True,1.0,2.0,7.0,Associate Professor,Sociology,Non-STEM
162803,1,0,False,False,True,True,0.0,3.0,9.0,Associate Professor,Mathematics,STEM
162809,2,0,True,True,True,False,0.0,2.0,7.0,Full Professor,Biology,STEM
162903,3,1,True,True,True,False,1.0,2.0,4.0,Assistant Professor,Biology,STEM
162919,3,0,True,True,True,False,0.0,,,Full Professor,Business,Non-STEM
162962,2,1,True,True,False,True,0.0,1.0,3.0,Full Professor,Economics,Non-STEM
162967,2,1,False,True,True,True,1.0,2.0,7.0,Associate Professor,Biology,STEM
163034,2,0,False,False,True,True,0.0,3.0,9.0,Full Professor,Economics,Non-STEM
163052,2,1,False,True,True,True,0.0,2.0,7.0,Full Professor,Medicine,STEM
163062,3,0,True,True,True,False,0.0,3.0,9.0,Full Professor,Economics,Non-STEM
163068,0,0,True,True,True,False,0.0,1.0,1.0,Associate Professor,Economics,Non-STEM
163135,2,0,True,True,True,False,1.0,3.0,10.0,Associate Professor,Engineering,STEM
163144,2,1,True,True,True,False,0.0,2.0,5.0,Full Professor,History,STEM
163160,1,1,True,True,True,False,0.0,,,Full Professor,Computer science,STEM
163179,0,0,False,True,False,True,0.0,2.0,5.0,Full Professor,Mathematics,STEM
163180,3,0,True,True,True,False,0.0,2.0,5.0,Full Professor,Psychology,Non-STEM
163206,1,1,True,True,True,False,0.0,1.0,4.0,Full Professor,Chemistry,STEM
163209,0,0,False,True,True,True,0.0,2.0,5.0,Associate Professor,Philosophy,Non-STEM
163319,3,1,True,True,False,True,0.0,2.0,5.0,Full Professor,Psychology,Non-STEM
163416,1,0,True,False,True,True,1.0,2.0,7.0,Associate Professor,Chemistry,STEM
163477,5,3,True,True,True,False,0.0,1.0,2.0,Full Professor,Engineering,STEM
163539,2,0,True,True,True,False,,2.0,6.0,Full Professor,Philosophy,Non-STEM
163549,3,3,True,True,True,False,0.0,1.0,2.0,Full Professor,Economics,Non-STEM
163555,0,0,False,True,True,True,0.0,3.0,8.0,Associate Professor,Biology,STEM
163606,3,0,True,True,True,False,1.0,3.0,9.0,Full Professor,Philosophy,Non-STEM
163609,4,1,True,True,True,False,0.0,2.0,5.0,Full Professor,Engineering,STEM
163613,5,4,True,True,False,True,1.0,1.0,1.0,Full Professor,Physics,STEM
163615,2,1,False,True,True,True,0.0,2.0,6.0,Associate Professor,Biology,STEM
163648,1,1,True,True,True,False,,2.0,4.0,Full Professor,Economics,Non-STEM
163654,2,0,True,False,True,True,0.0,,,Full Professor,Business,Non-STEM
163658,3,1,True,True,False,True,0.0,3.0,9.0,Associate Professor,History,STEM
163682,1,1,True,True,True,False,0.0,3.0,9.0,Full Professor,Physics,STEM
163706,2,0,False,False,False,True,0.0,1.0,4.0,Full Professor,Biology,STEM
163711,4,2,True,True,True,False,0.0,2.0,4.0,Full Professor,Physics,STEM
163726,1,0,True,True,True,False,1.0,3.0,9.0,Associate Professor,Sociology,Non-STEM
163739,1,1,True,True,False,True,0.0,1.0,1.0,Associate Professor,Business,Non-STEM
163750,3,1,True,True,True,False,0.0,3.0,9.0,Full Professor,Biology,STEM
163812,5,0,False,False,True,True,1.0,2.0,4.0,Full Professor,Sociology,Non-STEM
163883,1,0,False,False,False,True,,,,Associate Professor,History,STEM
163917,0,0,True,True,True,False,0.0,2.0,6.0,Full Professor,Economics,Non-STEM
163939,2,0,True,True,True,False,,2.0,4.0,Associate Professor,Engineering,STEM
163968,4,1,True,True,True,False,1.0,2.0,5.0,Full Professor,History,STEM
163993,1,0,False,False,False,True,0.0,2.0,6.0,Full Professor,Engineering,STEM
163998,0,1,False,False,True,True,1.0,2.0,4.0,Full Professor,Sociology,Non-STEM
164047,3,0,True,True,True,False,1.0,1.0,2.0,Full Professor,Computer science,STEM
164106,4,1,True,True,True,False,0.0,3.0,9.0,Full Professor,Chemistry,STEM
164123,2,0,True,True,False,True,0.0,1.0,2.0,Full Professor,Psychology,Non-STEM
164150,1,0,False,True,False,True,1.0,2.0,7.0,Associate Professor,Psychology,Non-STEM
164157,0,0,False,True,True,True,0.0,3.0,7.0,Associate Professor,Physics,STEM
164271,0,0,False,True,True,True,0.0,2.0,6.0,Associate Professor,Biology,STEM
164338,4,1,True,True,True,False,0.0,3.0,10.0,Full Professor,Psychology,Non-STEM
164345,2,0,False,False,True,True,0.0,2.0,5.0,Full Professor,Engineering,STEM
164380,0,1,False,True,True,True,0.0,3.0,8.0,Associate Professor,Physics,STEM
164389,1,0,False,True,True,True,0.0,3.0,9.0,Full Professor,Mathematics,STEM
164403,1,0,False,True,False,True,0.0,2.0,6.0,Assistant Professor,Business,Non-STEM
164465,3,1,False,True,True,True,1.0,,,Full Professor,History,STEM
164558,3,1,True,True,True,False,0.0,3.0,9.0,Full Professor,Biology,STEM
164569,1,0,False,False,False,True,0.0,2.0,5.0,Full Professor,Mathematics,STEM
164585,3,0,True,True,True,False,0.0,,,Associate Professor,Business,Non-STEM
164614,2,1,True,True,True,False,0.0,1.0,3.0,Full Professor,Medicine,STEM
164631,3,1,True,True,True,False,0.0,1.0,2.0,Associate Professor,Biology,STEM
164661,4,2,True,True,True,False,1.0,2.0,5.0,Full Professor,Business,Non-STEM
164713,1,0,False,True,True,True,1.0,,,Full Professor,Business,Non-STEM
164734,1,0,False,True,True,True,1.0,2.0,6.0,Full Professor,Biology,STEM
164756,1,0,True,True,False,True,0.0,2.0,5.0,Associate Professor,Sociology,Non-STEM
164785,3,0,True,True,False,True,0.0,,,Full Professor,Computer science,STEM
164805,2,0,True,True,False,True,0.0,,,Full Professor,Computer science,STEM
164815,0,0,False,False,True,True,0.0,2.0,7.0,Assistant Professor,Mathematics,STEM
164828,1,0,False,True,True,True,0.0,2.0,4.0,Full Professor,Economics,Non-STEM
164852,3,2,True,True,True,False,0.0,1.0,1.0,Full Professor,Psychology,Non-STEM
164878,3,1,False,True,True,True,1.0,1.0,1.0,Associate Professor,Economics,Non-STEM
164886,3,0,True,True,True,False,0.0,2.0,7.0,Full Professor,Engineering,STEM
164933,4,3,True,True,True,False,1.0,1.0,1.0,Full Professor,Sociology,Non-STEM
164977,3,1,True,True,True,False,0.0,1.0,4.0,Full Professor,Economics,Non-STEM
164981,2,0,True,True,True,False,0.0,3.0,9.0,Associate Professor,Biology,STEM
164984,0,0,False,False,False,True,0.0,,,Associate Professor,Computer science,STEM
165005,2,0,True,True,True,False,1.0,2.0,6.0,Full Professor,Psychology,Non-STEM
165022,2,1,True,True,True,False,0.0,2.0,6.0,Full Professor,Biology,STEM
165053,1,0,True,True,True,False,0.0,2.0,4.0,Full Professor,Mathematics,STEM
165085,3,2,True,False,True,True,0.0,1.0,4.0,Full Professor,Philosophy,Non-STEM
165122,5,1,True,True,False,True,0.0,2.0,6.0,Associate Professor,Engineering,STEM
165132,1,0,True,True,True,False,1.0,,,Full Professor,Business,Non-STEM
165143,1,0,True,True,False,True,0.0,1.0,4.0,Full Professor,Engineering,STEM
165150,4,1,True,True,True,False,0.0,1.0,2.0,Full Professor,Engineering,STEM
165168,4,0,True,True,False,True,0.0,,,Full Professor,Engineering,STEM
165210,4,3,True,True,True,False,0.0,1.0,3.0,Full Professor,Physics,STEM
165215,0,0,False,True,False,True,1.0,2.0,4.0,Associate Professor,Sociology,Non-STEM
165228,3,1,True,True,True,False,0.0,2.0,5.0,Full Professor,Biology,STEM
165255,0,0,False,True,False,True,0.0,,,Full Professor,Business,Non-STEM
165258,3,0,True,True,True,False,,3.0,8.0,Full Professor,Mathematics,STEM
165266,2,0,False,True,True,True,0.0,,,Associate Professor,Computer science,STEM
165283,0,0,False,True,False,True,,,,Associate Professor,Business,Non-STEM
165300,3,2,True,True,False,True,1.0,2.0,4.0,Associate Professor,Sociology,Non-STEM
165347,3,0,True,True,True,False,0.0,2.0,5.0,Full Professor,Business,Non-STEM
165421,3,0,False,True,False,True,0.0,2.0,5.0,Full Professor,Psychology,Non-STEM
165434,4,1,True,True,True,False,1.0,2.0,6.0,Full Professor,Biology,STEM
165489,3,1,True,True,True,False,1.0,1.0,3.0,Full Professor,Psychology,Non-STEM
165495,2,1,True,True,False,True,1.0,,,Associate Professor,Psychology,Non-STEM
165537,3,3,True,True,True,False,0.0,2.0,5.0,Full Professor,Chemistry,STEM
165555,2,0,True,False,False,True,1.0,2.0,6.0,Full Professor,Economics,Non-STEM
165701,3,0,False,True,True,True,0.0,2.0,5.0,Full Professor,Engineering,STEM
165712,1,0,False,True,False,True,0.0,,,Full Professor,Computer science,STEM
165789,2,0,True,True,False,True,1.0,2.0,4.0,Full Professor,Biology,STEM
165812,1,0,False,True,False,True,0.0,1.0,3.0,Associate Professor,Physics,STEM
165815,1,1,True,False,True,True,0.0,2.0,6.0,Associate Professor,Psychology,Non-STEM
165835,4,1,True,True,True,False,1.0,2.0,6.0,Full Professor,Biology,STEM
165879,4,1,False,True,True,True,0.0,,,Full Professor,History,STEM
165882,2,0,True,True,True,False,0.0,1.0,3.0,Full Professor,Psychology,Non-STEM
165896,2,1,True,True,True,False,1.0,1.0,1.0,Associate Professor,Physics,STEM
165908,1,1,True,True,True,False,0.0,3.0,9.0,Associate Professor,Chemistry,STEM
165916,0,0,False,True,True,True,0.0,1.0,2.0,Full Professor,Economics,Non-STEM
165927,3,2,True,False,False,True,0.0,,,Full Professor,Business,Non-STEM
165941,2,0,False,False,True,True,0.0,3.0,8.0,Full Professor,Biology,STEM
165942,3,1,True,True,True,False,0.0,2.0,6.0,Full Professor,Biology,STEM
165945,1,0,False,True,True,True,,1.0,3.0,Assistant Professor,Biology,STEM
165997,4,1,True,True,True,False,1.0,2.0,7.0,Associate Professor,Biology,STEM
166017,4,0,True,True,True,False,0.0,,,Associate Professor,Business,Non-STEM
166019,5,1,True,True,True,False,0.0,1.0,2.0,Full Professor,Biology,STEM
166077,1,0,True,True,True,False,0.0,2.0,6.0,Associate Professor,Psychology,Non-STEM
166078,3,1,True,True,True,False,0.0,3.0,9.0,Full Professor,Physics,STEM
166087,2,1,True,False,False,True,0.0,,,Assistant Professor,Business,Non-STEM
166089,3,3,True,True,True,False,0.0,3.0,8.0,Full Professor,Sociology,Non-STEM
166114,1,1,True,True,True,False,0.0,1.0,4.0,Full Professor,Sociology,Non-STEM
166121,2,1,True,True,False,True,0.0,1.0,1.0,Associate Professor,Engineering,STEM
166142,1,0,False,False,False,True,0.0,2.0,6.0,Associate Professor,Medicine,STEM
166174,5,2,True,True,True,False,0.0,2.0,5.0,Full Professor,Biology,STEM
166188,2,1,True,False,True,True,0.0,,,Associate Professor,Sociology,Non-STEM
166203,4,2,True,True,True,False,0.0,1.0,3.0,Full Professor,Biology,STEM
166221,5,2,True,True,True,False,0.0,1.0,2.0,Full Professor,Physics,STEM
166286,2,1,False,True,True,True,0.0,3.0,8.0,Full Professor,Chemistry,STEM
166290,1,1,False,True,True,True,0.0,1.0,2.0,Associate Professor,Engineering,STEM
166318,4,2,True,True,True,False,0.0,1.0,2.0,Full Professor,Biology,STEM
166354,3,3,True,True,True,False,0.0,2.0,4.0,Full Professor,Physics,STEM
166401,4,2,True,True,True,False,0.0,1.0,3.0,Full Professor,Biology,STEM
166417,2,1,False,True,False,True,1.0,2.0,7.0,Associate Professor,Sociology,Non-STEM
166418,1,0,True,True,False,True,1.0,3.0,10.0,Full Professor,Philosophy,Non-STEM
166487,0,0,False,True,True,True,1.0,1.0,2.0,Associate Professor,Psychology,Non-STEM
166497,0,1,False,True,True,True,0.0,3.0,8.0,Full Professor,Chemistry,STEM
166540,1,1,True,False,True,True,0.0,1.0,1.0,Associate Professor,Engineering,STEM
166550,3,0,True,False,True,True,1.0,1.0,2.0,Full Professor,Psychology,Non-STEM
166595,1,1,False,True,True,True,0.0,2.0,5.0,Full Professor,Biology,STEM
166600,2,0,False,False,True,True,,2.0,7.0,Associate Professor,Psychology,Non-STEM
166601,1,0,True,True,True,False,0.0,3.0,9.0,Associate Professor,Mathematics,STEM
166640,3,1,True,False,True,True,0.0,1.0,3.0,Associate Professor,History,STEM
166644,2,2,True,True,True,False,0.0,2.0,6.0,Full Professor,Physics,STEM
166660,1,0,True,True,True,False,0.0,,,Associate Professor,Business,Non-STEM
166725,3,1,True,True,True,False,0.0,2.0,7.0,Full Professor,Psychology,Non-STEM
166735,1,0,False,False,False,True,0.0,,,Full Professor,Business,Non-STEM
166783,2,0,True,True,True,False,0.0,1.0,2.0,Associate Professor,Engineering,STEM
166832,2,0,True,True,True,False,0.0,3.0,8.0,Full Professor,Psychology,Non-STEM
166956,2,0,True,True,True,False,0.0,3.0,8.0,Full Professor,Business,Non-STEM
166964,0,0,False,True,True,True,0.0,3.0,8.0,Full Professor,Mathematics,STEM
166993,3,2,True,True,True,False,0.0,1.0,4.0,Full Professor,Chemistry,STEM
167139,1,0,True,True,False,True,0.0,1.0,2.0,Full Professor,Business,Non-STEM
167194,3,1,True,True,True,False,1.0,2.0,5.0,Full Professor,Biology,STEM
167197,2,0,False,True,False,True,1.0,1.0,3.0,Full Professor,Computer science,STEM
167198,2,1,True,False,True,True,0.0,1.0,3.0,Full Professor,Computer science,STEM
167206,4,0,True,True,True,False,0.0,1.0,4.0,Full Professor,Computer science,STEM
167228,2,1,True,True,True,False,0.0,1.0,3.0,Full Professor,Biology,STEM
167297,2,0,False,True,False,True,1.0,,,Associate Professor,History,STEM
167322,1,0,False,True,True,True,1.0,3.0,10.0,Associate Professor,Psychology,Non-STEM
167338,2,0,True,True,True,False,1.0,3.0,10.0,Associate Professor,Biology,STEM
