field,venue_db_id,jif,unscaled_rank,scaled_rank,normed_rank,prob_upset_top,n_selected,frac_selected,ordinal_porc,ordinal_jif,subset_ordinal_porc,subset_ordinal_jif
Chemistry,1650708,1.6,-0.07966356534863363,-0.23741096127073844,0.24717784775245488,3.921141806859312e-05,4,0.0170212765957446,302.0,353.5,302.0,
Chemistry,1647433,4.1,-0.07769826020935053,-0.23155401800858846,0.24849119194155136,3.893392467643403e-05,4,0.0170212765957446,298.0,180.5,298.0,
Chemistry,1647560,6.4,0.21008597488043387,0.6260919032130601,0.4408072579376021,0.0004971440038544,4,0.0170212765957446,37.0,97.0,37.0,
Chemistry,1649773,7.5,-0.06290052856724014,-0.18745426326618908,0.2583799946905556,4.637110911985617e-05,4,0.0170212765957446,274.0,84.0,274.0,
Chemistry,1651435,8.3,-0.21693793911334047,-0.6465119209213809,0.15544221978706801,1.201787399721278e-05,4,0.0170212765957446,398.0,70.5,398.0,
Chemistry,1647129,4.8,0.02990260322769863,0.08911483870596286,0.32039705831931026,8.637546193768724e-05,4,0.0170212765957446,157.0,138.5,157.0,
Chemistry,1648445,1.4,0.13375515914636926,0.39861310209868456,0.3897980628311887,0.0003092173230009,4,0.0170212765957446,66.0,360.0,66.0,
Chemistry,1647186,8.2,-0.09332295140290348,-0.27811825273227914,0.23804976125717156,3.61706639040577e-05,4,0.0170212765957446,318.0,72.5,318.0,
Chemistry,1647683,2.2,-0.09493080467933471,-0.28290992870446674,0.2369752895553925,3.212654064412073e-05,4,0.0170212765957446,319.0,328.5,319.0,
Chemistry,1647228,3.1,-0.14998060394322174,-0.44696768464100506,0.2001874480497587,1.365167527617495e-05,4,0.0170212765957446,368.0,258.5,368.0,
Chemistry,1649219,2.6,-0.16775295242509472,-0.49993230301647906,0.18831081365914185,1.7719848436443725e-05,4,0.0170212765957446,381.0,299.0,381.0,
Chemistry,1647610,5.8,0.03497337046824111,0.10422658671383692,0.3237856734287465,0.0001117504142005,4,0.0170212765957446,150.0,104.0,150.0,
Chemistry,1655333,19.3,0.3250867650837433,0.9688137990957993,0.5176582346821678,0.0014526926287376,4,0.0170212765957446,19.0,26.0,19.0,
Chemistry,1647091,98.4,0.043365384914828435,0.12923621574616836,0.32939376104218426,0.0001215303774995,4,0.0170212765957446,136.0,1.0,136.0,
Chemistry,1648194,5.2,0.1992324957109981,0.5937466910515022,0.4335542601645143,0.0004382002752226,4,0.0170212765957446,40.0,123.5,40.0,
Chemistry,1663930,2.9,0.15011577102037096,0.44737050549866714,0.4007312833806557,0.0002925388078805,4,0.0170212765957446,54.0,272.5,54.0,
Chemistry,1648597,3.1,-0.03243970516994311,-0.09667583360135953,0.27873588986647096,6.237745297802656e-05,4,0.0170212765957446,234.0,258.5,234.0,
Chemistry,1647269,5.5,-0.18222613454421227,-0.5430648450325024,0.17863889592283957,1.5970203730662055e-05,3,0.0127659574468085,389.0,115.5,389.0,
Chemistry,1647852,4.8,-0.06458790053111087,-0.19248291843886034,0.2572523834513145,4.566981489399338e-05,3,0.0127659574468085,277.0,138.5,277.0,
Chemistry,1647518,2.8,-0.11636994576850548,-0.34680221211563494,0.22264826684229194,2.451337300545522e-05,3,0.0127659574468085,339.0,280.5,339.0,
Chemistry,1647352,4.0,-0.06099554742121494,-0.1817770957542754,0.2596530264801042,4.6869071493441736e-05,3,0.0127659574468085,271.0,187.0,271.0,
Chemistry,1647452,8.0,-0.05086345636560028,-0.1515817427510673,0.266423945990416,4.660173535565453e-05,3,0.0127659574468085,259.0,78.5,259.0,
Chemistry,1649331,3.4,-0.08294984017811899,-0.24720461867049895,0.2449817460556705,3.88065633322236e-05,3,0.0127659574468085,307.0,234.0,307.0,
Chemistry,1647311,,-0.07198654200872735,-0.21453212722849196,0.25230813199762914,4.722881958639871e-05,3,0.0127659574468085,288.0,,288.0,
Chemistry,1647487,5.1,0.03033182296159481,0.0903939864465229,0.3206838907465453,0.0001037603975132,3,0.0127659574468085,155.0,127.0,155.0,
Chemistry,1652083,38.1,0.3605376259344106,1.074463388285024,0.5413487960947716,0.0017743256563909,3,0.0127659574468085,15.0,13.0,15.0,
Chemistry,1647336,2.3,-0.09062106928017899,-0.27006618489939943,0.23985533389552446,3.636306628433261e-05,3,0.0127659574468085,314.0,321.0,314.0,
Chemistry,1647102,,-0.22434232168283766,-0.6685782391403505,0.15049413176393092,1.129817510620163e-05,3,0.0127659574468085,401.0,,401.0,
Chemistry,1647335,2.1,-0.08320447421058902,-0.2479634713549902,0.24481158310224096,2.83268557628061e-05,3,0.0127659574468085,308.0,337.0,308.0,
Chemistry,1653615,3.5,0.08050663019703148,0.23992343777358852,0.35421394682004387,0.000163662502147,3,0.0127659574468085,95.0,226.5,95.0,
Chemistry,1648581,2.2,0.03919983457934297,0.11682216793094323,0.32661007050062574,0.0001087461954049,3,0.0127659574468085,139.0,328.5,139.0,
Chemistry,1649312,6.1,0.21791382142387564,0.6494202160299081,0.44603833201636756,0.0005541655758981,3,0.0127659574468085,34.0,101.0,34.0,
Chemistry,1649666,4.5,0.07412382652561404,0.22090159825884975,0.3499485439854196,0.0001494040159946,3,0.0127659574468085,100.0,154.0,100.0,
Chemistry,1647380,13.3,0.03807949064309664,0.11348335263069823,0.32586138411648724,0.0001155571109785,3,0.0127659574468085,142.0,40.5,142.0,
Chemistry,1647868,4.2,0.11619056581488768,0.34626762937338973,0.3780602638885985,0.0002269871562264,3,0.0127659574468085,71.0,175.0,71.0,
Chemistry,1647166,5.4,-0.09630783047432473,-0.28701369955946765,0.23605507172766838,3.486112933817121e-05,3,0.0127659574468085,321.0,118.5,321.0,
Chemistry,1647292,8.1,-0.07541315529598058,-0.22474401707888553,0.2500182470534843,4.082823812016799e-05,3,0.0127659574468085,295.0,75.5,295.0,
Chemistry,1658979,2.2,-0.06625976348119315,-0.19746535411513122,0.25613513633962315,4.762608142794927e-05,3,0.0127659574468085,281.0,328.5,281.0,
Chemistry,1647151,3.6,-0.15936196280819642,-0.47492572815076123,0.1939182164150021,2.039680726062236e-05,3,0.0127659574468085,373.0,219.0,373.0,
Chemistry,1649233,,0.03790996036544715,0.11297812359650776,0.32574809300429486,0.0001120943095474,3,0.0127659574468085,143.0,,143.0,
Chemistry,1662442,,0.14635763359121137,0.4361706173723993,0.398219852531697,0.0003000754144744,3,0.0127659574468085,59.0,,59.0,
Chemistry,1647189,4.9,-0.3546684452048146,-1.0569722324123605,0.06340177465673066,3.539459031536643e-06,3,0.0127659574468085,424.0,133.5,424.0,
Chemistry,1647603,,-0.16693094458366511,-0.4974825799724271,0.18886013254115888,1.7479610038504775e-05,3,0.0127659574468085,380.0,,380.0,
Chemistry,1664954,4.6,0.14821374254319314,0.4417021374416398,0.39946022475567866,0.0002871801122548,3,0.0127659574468085,56.0,150.0,56.0,
Chemistry,1647221,5.7,0.002686133927121658,0.008005135534030356,0.30220925069129245,8.203005864637432e-05,3,0.0127659574468085,186.0,107.0,186.0,
Chemistry,1647366,3.9,-0.12344069927023345,-0.36787425902198734,0.21792313137176875,2.750596315617733e-05,2,0.0085106382978723,346.0,194.0,346.0,
Chemistry,1647480,2.7,-0.10654543815200532,-0.3175235100259475,0.22921363917606166,3.1433477673957086e-05,2,0.0085106382978723,330.0,289.5,330.0,
Chemistry,1647997,2.1,-0.06917005309593473,-0.20613851168708133,0.2541902923163164,4.884681557022558e-05,2,0.0085106382978723,282.0,337.0,282.0,
Chemistry,1647403,3.2,-0.1287391094732789,-0.3836644217394948,0.214382390490097,2.3285356299818684e-05,2,0.0085106382978723,351.0,248.0,351.0,
Chemistry,1653975,4.1,0.06480769982731574,0.19313795769011985,0.34372290470959704,0.0001531479860426,2,0.0085106382978723,109.0,180.5,109.0,
Chemistry,1647926,2.3,-0.21850791076780596,-0.6511907032232185,0.15439306303872175,1.1622902058989648e-05,2,0.0085106382978723,399.0,321.0,399.0,
Chemistry,1649440,3.4,0.09201799517043924,0.27422926141975446,0.36190658649935026,0.0001802886949147,2,0.0085106382978723,87.0,234.0,87.0,
Chemistry,1647796,4.3,-0.3372779621368915,-1.0051456378575019,0.07502322184389319,4.277298103920816e-06,2,0.0085106382978723,420.0,168.0,420.0,
Chemistry,1647363,6.2,-0.04341023354447648,-0.1293698722832543,0.2714046722331281,5.540415853612255e-05,2,0.0085106382978723,245.0,99.0,245.0,
Chemistry,1647411,,-0.23974374093980783,-0.7144770855543802,0.14020190584915057,9.176702301358504e-06,2,0.0085106382978723,408.0,,408.0,
Chemistry,1647313,9.4,-0.1190288562618716,-0.35472621719123415,0.22087141062999713,2.693956822052767e-05,2,0.0085106382978723,340.0,63.0,340.0,
Chemistry,1647419,3.5,-0.12798603302456585,-0.38142012595864583,0.21488564495073686,2.663132240950133e-05,2,0.0085106382978723,349.0,226.5,349.0,
Chemistry,1648629,3.5,-0.1286863667224818,-0.38350723938000575,0.214417636612387,2.4452139479980695e-05,2,0.0085106382978723,350.0,226.5,350.0,
Chemistry,1647741,3.2,-0.08532562093955208,-0.2542848490351826,0.24339409546888502,3.8194536250825226e-05,2,0.0085106382978723,309.0,248.0,309.0,
Chemistry,1661660,4.0,0.10260192605786012,0.3057711738989296,0.3689794546514498,0.0001992737897849,2,0.0085106382978723,80.0,187.0,80.0,
Chemistry,1647471,7.1,0.0375575169937459,0.11192778246122326,0.3255125675151699,0.000113028733026,2,0.0085106382978723,145.0,88.0,145.0,
Chemistry,1649800,3.8,0.3009600149096043,0.8969119839295573,0.5015351774990238,0.0011491865035944,2,0.0085106382978723,23.0,204.5,23.0,
Chemistry,1649716,0.9,-0.14754671457376503,-0.4397142807505243,0.20181393057218558,2.3028099185927264e-05,2,0.0085106382978723,363.0,372.0,363.0,
Chemistry,1647342,13.3,-0.13352610402022838,-0.39793047890145367,0.21118341067479662,2.436515018995669e-05,2,0.0085106382978723,352.0,40.5,352.0,
Chemistry,1651429,32.4,0.2694411978198832,0.8029805532857038,0.48047226241038754,0.0008275322693601,2,0.0085106382978723,28.0,18.0,28.0,
Chemistry,1649760,3.2,0.014512726628354795,0.04325039137300237,0.31011254595598675,8.784232074323724e-05,2,0.0085106382978723,173.0,248.0,173.0,
Chemistry,1666105,6.6,0.14785661902178365,0.4406378486649679,0.3992215716873801,0.0002961756008417,2,0.0085106382978723,57.0,92.0,57.0,
Chemistry,1647632,11.4,-0.05756441654043401,-0.1715517427075342,0.2619459303728539,5.00171855524514e-05,2,0.0085106382978723,267.0,51.0,267.0,
Chemistry,1647376,3.2,-0.15989408554666196,-0.4765115443303441,0.1935626175349703,1.9958828316109256e-05,2,0.0085106382978723,374.0,248.0,374.0,
Chemistry,1647924,,0.046017761700909446,0.13714074926384232,0.3311662510080756,0.0001155931356116,2,0.0085106382978723,133.0,,133.0,
Chemistry,1649455,4.4,0.04863545454087913,0.1449419187285654,0.33291556291465707,0.0001283818819298,2,0.0085106382978723,129.0,159.5,129.0,
Chemistry,1647704,18.5,0.15537992790989116,0.46305858752150375,0.4042491339796042,0.0003024033077024,2,0.0085106382978723,51.0,28.0,51.0,
Chemistry,1647117,42.1,0.024468787783960593,0.07292114536296515,0.3167658308854578,0.000101601611096,2,0.0085106382978723,161.0,11.0,161.0,
Chemistry,1660669,12.7,0.2232466654486231,0.6653129973871251,0.44960208380801797,0.0005825454966386,2,0.0085106382978723,33.0,44.0,33.0,
Chemistry,1648041,,-0.35243560093882925,-1.0503179770920577,0.06489390581910018,3.5779054647123445e-06,2,0.0085106382978723,423.0,,423.0,
Chemistry,1648043,5.7,0.07392323500674572,0.22030380144786252,0.34981449573997314,0.0001574215476335,2,0.0085106382978723,101.0,107.0,101.0,
Chemistry,1652251,10.0,0.10719032364395252,0.3194453783716926,0.3720457191141566,0.0002062644682639,2,0.0085106382978723,75.0,57.5,75.0,
Chemistry,1678721,4.7,-0.13389435379559408,-0.39902792580550195,0.21093732232294454,2.3502544573120884e-05,2,0.0085106382978723,353.0,144.5,353.0,
Chemistry,1650438,,0.12395574352495387,0.36940917841801263,0.3832494585937714,0.0001858910796309,2,0.0085106382978723,69.0,,69.0,
Chemistry,1647150,4.7,-0.154461016571742,-0.4603200755912652,0.19719334613000894,1.9735414592926898e-05,2,0.0085106382978723,369.0,144.5,369.0,
Chemistry,1649183,,-0.014880981983400553,-0.044347854905445315,0.290469765997997,6.989252680069673e-05,2,0.0085106382978723,212.0,,212.0,
Chemistry,1656342,8.2,0.05943820111979953,0.17713593914984274,0.34013465788475544,0.0001362629516377,2,0.0085106382978723,114.0,72.5,114.0,
Chemistry,1648200,8.1,-0.11302870590922778,-0.33684474958736726,0.22488109973213044,2.743137436383789e-05,2,0.0085106382978723,335.0,75.5,335.0,
Chemistry,1649053,3.8,0.1361338344422094,0.4057019586677441,0.3913876477333473,0.0001842300010681,2,0.0085106382978723,64.0,204.5,64.0,
Chemistry,1647197,6.3,-0.027086311563157984,-0.08072181099785977,0.2823133742198586,6.286623570869542e-05,2,0.0085106382978723,227.0,98.0,227.0,
Chemistry,1649265,4.4,0.018160676686861603,0.05412190241155021,0.3125503424669152,9.5677605503551e-05,2,0.0085106382978723,169.0,159.5,169.0,
Chemistry,1647216,2.8,-0.17028120648930897,-0.5074669297319032,0.18662127053557043,1.806048467223056e-05,2,0.0085106382978723,382.0,280.5,382.0,
Chemistry,1647212,3.2,-0.1380980398263462,-0.41155562447268634,0.20812814703971688,2.4531075932117533e-05,2,0.0085106382978723,357.0,248.0,357.0,
Chemistry,1689001,4.2,-0.030464105638740902,-0.09078821130205479,0.2800561134350271,6.160274361165444e-05,2,0.0085106382978723,232.0,175.0,232.0,
Chemistry,1648190,3.3,-0.021087525255955756,-0.06284440848118907,0.28632215177847703,6.763760294931269e-05,2,0.0085106382978723,217.0,239.5,217.0,
Chemistry,1647147,,-0.2692031161112112,-0.8022710293387223,0.12051524324270696,7.689788623589192e-06,2,0.0085106382978723,415.0,,415.0,
Chemistry,1647116,25.7,-0.08897924740162977,-0.26517327672091323,0.24095250561742343,3.673171989958485e-05,2,0.0085106382978723,312.0,21.0,312.0,
Chemistry,1649335,5.5,0.030046405489342582,0.08954339388072045,0.3204931563047752,0.0001037025544615,2,0.0085106382978723,156.0,115.5,156.0,
Chemistry,1647285,,-0.1224824614065461,-0.36501854736323297,0.2185634879784304,2.53183446225101e-05,2,0.0085106382978723,343.0,,343.0,
Chemistry,1647278,2.1,-0.1564903052617245,-0.46636770070666367,0.19583724398804844,2.099672648596468e-05,2,0.0085106382978723,371.0,337.0,371.0,
Chemistry,1651372,1.9,0.004505155945293844,0.013426130238660464,0.30342483902394013,8.09158740749623e-05,2,0.0085106382978723,183.0,344.0,183.0,
Chemistry,1647275,2.5,-0.22401995176184744,-0.6676175219983029,0.15070956022539947,1.109501964797896e-05,2,0.0085106382978723,400.0,309.5,400.0,
Chemistry,1648814,2.7,0.04921579242878674,0.14667142424626362,0.3333033822804956,9.795961705001704e-05,2,0.0085106382978723,128.0,289.5,128.0,
Chemistry,1648523,1.2,-0.28129651318207993,-0.8383114075349376,0.11243365201700264,7.0546203594352886e-06,2,0.0085106382978723,416.0,364.0,416.0,
Chemistry,1663221,3.3,0.19228354428299496,0.5730376350216092,0.4289105207289116,0.0004053952028697,2,0.0085106382978723,44.0,239.5,44.0,
Chemistry,1648219,3.1,-0.20001059241838448,-0.596065551454671,0.1667541692519494,1.3090498369396226e-05,2,0.0085106382978723,394.0,258.5,394.0,
Chemistry,1693342,1.5,0.21030460483797067,0.6267434576363933,0.4409533606361368,0.0005090971769848,2,0.0085106382978723,36.0,357.5,36.0,
Chemistry,1653220,2.8,-0.05608842650994026,-0.16715304161460656,0.26293228251276657,5.060238401779632e-05,2,0.0085106382978723,266.0,280.5,266.0,
Chemistry,1648457,1.8,-0.018581637833566617,-0.05537643815897121,0.28799674806326836,6.981686309850206e-05,2,0.0085106382978723,214.0,347.5,214.0,
Chemistry,1647115,5.0,-0.2908816237652509,-0.8668766657866633,0.10602826028691899,6.236350156600802e-06,2,0.0085106382978723,417.0,130.0,417.0,
Chemistry,1655990,3.6,0.035899774884367484,0.10698742928968069,0.3244047568638596,0.0001102783092576,1,0.0042553191489361,148.0,219.0,148.0,
Chemistry,1647998,0.8,-0.03773883996372339,-0.11246815572238009,0.27519466476633764,5.783253264400653e-05,1,0.0042553191489361,239.0,374.0,239.0,
Chemistry,1647813,2.4,0.05635475384665554,0.16794674233268939,0.33807409869848765,0.0001317160014721,1,0.0042553191489361,119.0,317.0,119.0,
Chemistry,1648258,6.0,0.07637058057497437,0.22759730709717765,0.3514499705659926,0.0001600759973957,1,0.0042553191489361,98.0,103.0,98.0,
Chemistry,1648244,,0.033227172330557726,0.09902261954738753,0.3226187507299262,0.0001053791305835,1,0.0042553191489361,153.0,,153.0,
Chemistry,1648239,2.6,0.020038128656705862,0.05971702830065294,0.3138049774778439,9.772819448176732e-05,1,0.0042553191489361,167.0,299.0,167.0,
Chemistry,1674863,,-0.09790871098766839,-0.29178459551283376,0.23498525967781814,3.3877124075304075e-05,1,0.0042553191489361,325.0,,325.0,
Chemistry,1648236,2.5,0.05195569621106122,0.15483680308528988,0.3351343634544655,0.0001251969394804,1,0.0042553191489361,125.0,309.5,125.0,
Chemistry,1648537,1.5,0.0013669190442826722,0.004073651020541405,0.30132766585954557,7.988549863581188e-05,1,0.0042553191489361,190.0,357.5,190.0,
Chemistry,1651930,6.1,-0.029983269684640865,-0.0893552384545951,0.28037743916384317,6.259693736132445e-05,1,0.0042553191489361,230.0,101.0,230.0,
Chemistry,1648260,1.1,-0.23184998889956931,-0.6909523631583341,0.14547702224964884,1.0492321847605562e-05,1,0.0042553191489361,405.0,368.5,405.0,
Chemistry,1672912,3.2,0.119585490585131,0.35638508205854164,0.3803289725131764,0.0002286350638371,1,0.0042553191489361,70.0,248.0,70.0,
Chemistry,1685137,,-0.0003109927773756944,-0.0009268113208579452,0.3002063765000748,8.071963959112167e-05,1,0.0042553191489361,193.0,,193.0,
Chemistry,1647747,2.8,-0.11106104220157574,-0.33098077739070697,0.2261960200693782,2.9476602732496275e-05,1,0.0042553191489361,333.0,280.5,333.0,
Chemistry,1666142,1.6,-0.0882076523433217,-0.26287379233676605,0.2414681354124659,3.747675722735171e-05,1,0.0042553191489361,311.0,353.5,311.0,
Chemistry,1654672,13.1,0.09956014983714254,0.2967061638988039,0.36694674276149436,0.0001955360762177,1,0.0042553191489361,82.0,42.0,82.0,
Chemistry,1647723,2.6,-0.09673541681676077,-0.2882879795159286,0.23576933083840362,3.366399102690363e-05,1,0.0042553191489361,323.0,299.0,323.0,
Chemistry,1650526,4.8,0.0033397403964463314,0.00995299387423965,0.30264603286892244,8.352620241294415e-05,1,0.0042553191489361,185.0,138.5,185.0,
Chemistry,1650525,36.1,-0.0030808770741369844,-0.009181537187381067,0.2983553604044531,7.926015987253743e-05,1,0.0042553191489361,198.0,15.0,198.0,
Chemistry,1650477,21.2,0.18389550788447612,0.5480398612484767,0.4233050915048558,0.0004074863003914,1,0.0042553191489361,45.0,22.0,45.0,
Chemistry,1703705,3.8,0.0013876882133320642,0.004135546673431552,0.3013415451635469,8.117487999801897e-05,1,0.0042553191489361,189.0,204.5,189.0,
Chemistry,1670931,42.8,0.22579736450349783,0.6729145139885983,0.4513066261281361,0.0005990277510016,1,0.0042553191489361,31.0,10.0,31.0,
Chemistry,1649792,11.0,0.17688840197302266,0.5271574949762199,0.4186224894766802,0.0002293936260616,1,0.0042553191489361,48.0,53.0,48.0,
Chemistry,1648402,58.7,0.3063651157681717,0.9130201029295286,0.5051472159871893,0.0011974816639265,1,0.0042553191489361,21.0,4.0,21.0,
Chemistry,1684661,,-0.05050156953976943,-0.15050325851783317,0.2666657822072535,5.161233966091021e-05,1,0.0042553191489361,257.0,,257.0,
Chemistry,1648383,4.4,-0.14771028485787902,-0.4402017479912495,0.2017046223137091,2.1834626742137533e-05,1,0.0042553191489361,365.0,159.5,365.0,
Chemistry,1666788,2.1,-0.14820731553959007,-0.4416829838788182,0.20137247421895266,2.1545681877664045e-05,1,0.0042553191489361,366.0,337.0,366.0,
